cust_id,recommended_movie
2552963,The Life Aquatic with Steve Zissou
2552963,Sideways
2552963,25th Hour
2553056,Blade: Trinity
2553056,The Pacifier
2553056,American Wedding
2553247,Patch Adams
2553247,A Cinderella Story
2553247,Uptown Girls
2553296,Dirty Rotten Scoundrels
2553296,Training Day
2553296,U.S. Marshals
2553495,Brother Bear (Theatrical Widescreen Version)
2553495,America's Sweethearts
2553495,First Knight
2553545,Rabbit-Proof Fence
2553545,Bend It Like Beckham
2553545,Frida
2553792,Die Hard 2: Die Harder
2553792,Lethal Weapon 3
2553792,Dawn of the Dead
2554035,Rosemary's Baby
2554035,The King and I
2554035,Frida
2554058,Brother Bear (Theatrical Widescreen Version)
2554058,Look Who's Talking Too
2554058,Freaky Friday
2554084,Daredevil
2554084,Stargate
2554084,The Rundown
2554379,Clerks
2554379,"Lock, Stock and Two Smoking Barrels"
2554379,The Deer Hunter
2554548,Man on Fire
2554548,Hostage
2554548,Taking Lives
2554555,The Emperor's New Groove
2554555,Look Who's Talking Too
2554555,A Cinderella Story
2554745,Monty Python's The Meaning of Life: Special Edition
2554745,The Motorcycle Diaries
2554745,Batman Begins
2554750,Brother Bear (Theatrical Widescreen Version)
2554750,The Emperor's New Groove
2554750,Around the World in 80 Days
2554860,Stargate
2554860,Robin Hood: Prince of Thieves
2554860,Bad Boys II
2554933,S.W.A.T.
2554933,A Man Apart
2554933,Blade: Trinity
2554942,Dr. Dolittle 2
2554942,The Rundown
2554942,The Mask: Special Edition
2555055,Patch Adams
2555055,Coach Carter
2555055,Secondhand Lions
2555117,The Pacifier
2555117,Coach Carter
2555117,The Wedding Planner
2555262,Blade: Trinity
2555262,The Matrix: Revolutions
2555262,The Mummy
2555277,Lethal Weapon 3
2555277,Dr. Dolittle 2
2555277,First Knight
2555482,The Hurricane
2555482,Barbershop
2555482,Casino: 10th Anniversary Edition
2555614,Look Who's Talking Too
2555614,50 First Dates
2555614,The Pacifier
2555761,Look Who's Talking Too
2555761,A Cinderella Story
2555761,Look Who's Talking
2556008,Batman Begins
2556008,Daredevil
2556008,Blade: Trinity
2556070,Fear and Loathing in Las Vegas
2556070,Casino: 10th Anniversary Edition
2556070,The Professional
2556129,Dangerous Minds
2556129,U.S. Marshals
2556129,The Family Man
2556131,Seven Samurai
2556131,This Is Spinal Tap
2556131,Talk to Her
2556305,A Streetcar Named Desire
2556305,The Pianist
2556305,"The Godfather, Part II"
2556321,Seven Samurai
2556321,The Pianist
2556321,Spirited Away
2556455,Wonder Boys
2556455,Garden State
2556455,Igby Goes Down
2556523,Brother Bear (Theatrical Widescreen Version)
2556523,A Cinderella Story
2556523,The Pacifier
2556552,Brother Bear (Theatrical Widescreen Version)
2556552,The Lion King: Special Edition
2556552,Aladdin: Platinum Edition
2556571,What Women Want
2556571,Coach Carter
2556571,Sleepless in Seattle
2556603,"Lock, Stock and Two Smoking Barrels"
2556603,Casino: 10th Anniversary Edition
2556603,The Deer Hunter
2556700,Flatliners
2556700,Casino: 10th Anniversary Edition
2556700,The Recruit
2556758,The Hand that Rocks the Cradle
2556758,Casino: 10th Anniversary Edition
2556758,Don't Say a Word
2556921,Blade: Trinity
2556921,The Scorpion King
2556921,The Rundown
2556923,Sister Act 2: Back in the Habit
2556923,Dangerous Minds
2556923,Ghost Ship
2556992,50 First Dates
2556992,A Cinderella Story
2556992,Around the World in 80 Days
2557067,Fear and Loathing in Las Vegas
2557067,Y Tu Mama Tambien
2557067,Monty Python's The Meaning of Life: Special Edition
2557152,Fear and Loathing in Las Vegas
2557152,Y Tu Mama Tambien
2557152,Monty Python's The Meaning of Life: Special Edition
2557296,Don't Say a Word
2557296,Taking Lives
2557296,U.S. Marshals
2557491,Exit Wounds
2557491,Barbershop
2557491,Coach Carter
2557596,Friday Night Lights
2557596,Something's Gotta Give
2557596,Taking Lives
2557650,About Schmidt
2557650,The Pianist
2557650,Wonder Boys
2557710,Seven Samurai
2557710,History of the World: Part 1
2557710,Dawn of the Dead
2558018,Brother Bear (Theatrical Widescreen Version)
2558018,The Emperor's New Groove
2558018,Aladdin: Platinum Edition
2558148,The Scorpion King
2558148,Jurassic Park III
2558148,End of Days
2558262,"Lock, Stock and Two Smoking Barrels"
2558262,Fear and Loathing in Las Vegas
2558262,Casino: 10th Anniversary Edition
2558268,Bottle Rocket
2558268,Talk to Her
2558268,Rosemary's Baby
2558351,Friends: Season 2
2558351,Beaches
2558351,Fried Green Tomatoes
2558357,Batman Begins
2558357,Robin Hood: Prince of Thieves
2558357,S.W.A.T.
2558401,Aladdin: Platinum Edition
2558401,Look Who's Talking Too
2558401,The Pacifier
2558576,Look Who's Talking Too
2558576,Dr. Dolittle 2
2558576,Life as a House
2558741,Look Who's Talking Too
2558741,A Cinderella Story
2558741,Hostage
2559157,A Streetcar Named Desire
2559157,Singin' in the Rain
2559157,Seven Samurai
2559471,Jaws
2559471,Goldfinger
2559471,Stargate
2559537,Casino: 10th Anniversary Edition
2559537,Don't Say a Word
2559537,Dirty Rotten Scoundrels
2559608,Being John Malkovich
2559608,Reservoir Dogs
2559608,Wonder Boys
2559609,Taking Lives
2559609,A Cinderella Story
2559609,Taxi
2559676,Goldfinger
2559676,Rosemary's Baby
2559676,Talk to Her
2559719,S.W.A.T.
2559719,Taking Lives
2559719,U.S. Marshals
2559843,Batman Begins
2559843,Blade: Trinity
2559843,Dawn of the Dead
2560328,A Cinderella Story
2560328,The Pacifier
2560328,Coach Carter
2560469,Ray
2560469,Look Who's Talking Too
2560469,Life as a House
2560486,The Bourne Supremacy
2560486,Dawn of the Dead
2560486,Lilo and Stitch
2560533,Clerks
2560533,Fear and Loathing in Las Vegas
2560533,Casino: 10th Anniversary Edition
2560582,Dawn of the Dead
2560582,The Professional
2560582,Goldfinger
2560583,Clerks
2560583,American Beauty
2560583,Eternal Sunshine of the Spotless Mind
2560599,Casino: 10th Anniversary Edition
2560599,The Deer Hunter
2560599,"The Godfather, Part II"
2560655,Coach Carter
2560655,Along Came Polly
2560655,Taxi
2560657,Look Who's Talking
2560657,On Golden Pond
2560657,Look Who's Talking Too
2560750,Footloose: Special Collector's Edition
2560750,Nine to Five
2560750,Fried Green Tomatoes
2560910,The Bourne Supremacy
2560910,The Rundown
2560910,S.W.A.T.
2561009,Sideways
2561009,A Mighty Wind
2561009,Talk to Her
2561151,National Lampoon's Van Wilder
2561151,Dawn of the Dead
2561151,American Wedding
2561536,The Sting
2561536,About Schmidt
2561536,Sideways
2561674,Sex and the City: Season 4
2561674,The Wedding Planner
2561674,Sleepless in Seattle
2561682,"Lock, Stock and Two Smoking Barrels"
2561682,Fear and Loathing in Las Vegas
2561682,Casino: 10th Anniversary Edition
2561713,Kill Bill: Vol. 2
2561713,"Lock, Stock and Two Smoking Barrels"
2561713,Eternal Sunshine of the Spotless Mind
2561723,The Hand that Rocks the Cradle
2561723,Man on Fire
2561723,Taking Lives
2561741,The American President
2561741,Patch Adams
2561741,America's Sweethearts
2561861,Jaws
2561861,Poltergeist
2561861,A Nightmare on Elm Street
2561901,Don't Say a Word
2561901,Brother Bear (Theatrical Widescreen Version)
2561901,Collateral Damage
2562487,Ray
2562487,Brother Bear (Theatrical Widescreen Version)
2562487,Man on Fire
2562588,Die Hard 2: Die Harder
2562588,Look Who's Talking Too
2562588,Look Who's Talking
2562786,Kill Bill: Vol. 2
2562786,The Deer Hunter
2562786,"The Godfather, Part II"
2562858,Mean Girls
2562858,Saw
2562858,Hostage
2562859,Brother Bear (Theatrical Widescreen Version)
2562859,The Emperor's New Groove
2562859,The Lion King: Special Edition
2562888,Wonder Boys
2562888,Clerks
2562888,25th Hour
2562900,A Cinderella Story
2562900,Dr. Dolittle 2
2562900,Blade: Trinity
2563107,Chasing Amy
2563107,History of the World: Part 1
2563107,"Lock, Stock and Two Smoking Barrels"
2563204,A Streetcar Named Desire
2563204,Singin' in the Rain
2563204,Network
2563494,"Lock, Stock and Two Smoking Barrels"
2563494,Casino: 10th Anniversary Edition
2563494,Eternal Sunshine of the Spotless Mind
2563498,Uptown Girls
2563498,Blade: Trinity
2563498,The Rundown
2563546,Look Who's Talking Too
2563546,Bad Boys
2563546,Dr. Dolittle 2
2563582,The Bourne Supremacy
2563582,Sleepy Hollow
2563582,The Last Samurai
2563596,Coach Carter
2563596,Taxi
2563596,Pay It Forward
2563721,About Schmidt
2563721,Talk to Her
2563721,The Pianist
2563771,The Hand that Rocks the Cradle
2563771,Don't Say a Word
2563771,Identity
2564111,"The Godfather, Part II"
2564111,Network
2564111,Seven Samurai
2564120,Taking Lives
2564120,Coach Carter
2564120,Secondhand Lions
2564142,Sex and the City: Season 4
2564142,Love Actually
2564142,Bend It Like Beckham
2564306,Beaches
2564306,When Harry Met Sally
2564306,Elizabeth
2564688,First Knight
2564688,Hook
2564688,Dangerous Minds
2564796,Look Who's Talking
2564796,Ever After: A Cinderella Story
2564796,Rush Hour 2
2565022,The Deer Hunter
2565022,Rosemary's Baby
2565022,The Maltese Falcon
2565182,Casino: 10th Anniversary Edition
2565182,Seven Samurai
2565182,Garden State
2565354,Kill Bill: Vol. 2
2565354,"The Godfather, Part II"
2565354,This Is Spinal Tap
2565487,Batman Begins
2565487,Sleepy Hollow
2565487,Spirited Away
2565719,Coach Carter
2565719,Secondhand Lions
2565719,Taxi
2565757,Hostage
2565757,Coach Carter
2565757,A Man Apart
2566033,A Cinderella Story
2566033,Taxi
2566033,Brother Bear (Theatrical Widescreen Version)
2566204,Bottle Rocket
2566204,Seven Samurai
2566204,Y Tu Mama Tambien
2566231,Friends: Season 2
2566231,Aladdin: Platinum Edition
2566231,Don't Say a Word
2566318,Exit Wounds
2566318,Pay It Forward
2566318,A Man Apart
2566515,Blade: Trinity
2566515,The Pacifier
2566515,American Wedding
2566598,Friends: Season 2
2566598,Beaches
2566598,When Harry Met Sally
2566731,Wonder Boys
2566731,Eternal Sunshine of the Spotless Mind
2566731,Garden State
2566795,The Deer Hunter
2566795,Seven Samurai
2566795,Boyz N the Hood
2566950,X2: X-Men United
2566950,Batman Begins
2566950,Finding Neverland
2567000,Brother Bear (Theatrical Widescreen Version)
2567000,Look Who's Talking Too
2567000,A Cinderella Story
2567110,Batman Begins
2567110,Blade: Trinity
2567110,The Rundown
2567147,Brother Bear (Theatrical Widescreen Version)
2567147,The Emperor's New Groove
2567147,The Pacifier
2567172,What Women Want
2567172,Taking Lives
2567172,Sleepless in Seattle
2567237,Bram Stoker's Dracula
2567237,Man on Fire
2567237,Taking Lives
2567276,Bottle Rocket
2567276,Boyz N the Hood
2567276,Y Tu Mama Tambien
2567279,Don't Say a Word
2567279,Taxi
2567279,The Hand that Rocks the Cradle
2567682,Taking Lives
2567682,Ray
2567682,The Missing
2567935,Coach Carter
2567935,Taxi
2567935,Brother Bear (Theatrical Widescreen Version)
2568149,Along Came Polly
2568149,Taking Lives
2568149,A Cinderella Story
2568178,Taxi
2568178,Hostage
2568178,The American President
2568217,Garden State
2568217,Reservoir Dogs
2568217,25th Hour
2568295,"Lock, Stock and Two Smoking Barrels"
2568295,Fear and Loathing in Las Vegas
2568295,The Professional
2568360,Brother Bear (Theatrical Widescreen Version)
2568360,The Emperor's New Groove
2568360,Aladdin: Platinum Edition
2568366,Bad Boys II
2568366,The Italian Job
2568366,Bad Boys
2568589,Casino: 10th Anniversary Edition
2568589,The Deer Hunter
2568589,"The Godfather, Part II"
2568738,Whale Rider
2568738,Rabbit-Proof Fence
2568738,Elizabeth
2568756,Brother Bear (Theatrical Widescreen Version)
2568756,Look Who's Talking Too
2568756,A Cinderella Story
2568779,Batman Begins
2568779,Daredevil
2568779,Blade: Trinity
2568849,Clerks
2568849,The Hitchhiker's Guide to the Galaxy
2568849,History of the World: Part 1
2568886,Clerks
2568886,Kill Bill: Vol. 2
2568886,Eternal Sunshine of the Spotless Mind
2568908,Little Nicky
2568908,The Hitchhiker's Guide to the Galaxy
2568908,National Lampoon's Van Wilder
2568994,About a Boy
2568994,Fried Green Tomatoes
2568994,Elizabeth
2569044,The Emperor's New Groove
2569044,Aladdin: Platinum Edition
2569044,The Rundown
2569071,Sleepy Hollow
2569071,Spirited Away
2569071,"Lock, Stock and Two Smoking Barrels"
2569115,Taking Lives
2569115,Coach Carter
2569115,Secondhand Lions
2569199,Fear and Loathing in Las Vegas
2569199,Casino: 10th Anniversary Edition
2569199,Chasing Amy
2569227,Brother Bear (Theatrical Widescreen Version)
2569227,The Lion King: Special Edition
2569227,A Cinderella Story
2569320,A Streetcar Named Desire
2569320,Seven Samurai
2569320,Talk to Her
2569369,Life as a House
2569369,Collateral Damage
2569369,A Man Apart
2569684,Patch Adams
2569684,The Family Man
2569684,A Cinderella Story
2569992,Beverly Hills Cop III
2569992,Look Who's Talking Too
2569992,Patch Adams
2570026,Blade: Trinity
2570026,Bad Boys II
2570026,Hollow Man
2570079,Stargate
2570079,The Rundown
2570079,Dawn of the Dead
2570444,Hostage
2570444,Don't Say a Word
2570444,Man on Fire
2570496,Batman Begins
2570496,Daredevil
2570496,S.W.A.T.
2570514,Y Tu Mama Tambien
2570514,Rosemary's Baby
2570514,A Nightmare on Elm Street
2570542,Flatliners
2570542,The Hand that Rocks the Cradle
2570542,Casino: 10th Anniversary Edition
2570844,A Streetcar Named Desire
2570844,Singin' in the Rain
2570844,Seven Samurai
2570992,Blade: Trinity
2570992,The Matrix: Revolutions
2570992,Stargate
2571175,Taxi
2571175,Hostage
2571175,Freaky Friday
2571211,Dangerous Minds
2571211,Robin Hood: Prince of Thieves
2571211,U.S. Marshals
2571254,Reservoir Dogs
2571254,Midnight Cowboy
2571254,25th Hour
2571411,National Lampoon's Van Wilder
2571411,Dawn of the Dead
2571411,Elf
2571459,When Harry Met Sally
2571459,Footloose: Special Collector's Edition
2571459,Bend It Like Beckham
2571860,The Life Aquatic with Steve Zissou
2571860,Heathers
2571860,Garden State
2571885,Casino: 10th Anniversary Edition
2571885,The Deer Hunter
2571885,This Is Spinal Tap
2571972,The Pacifier
2571972,Freaky Friday
2571972,Uptown Girls
2572055,Taking Lives
2572055,Coach Carter
2572055,Secondhand Lions
2572409,"Lock, Stock and Two Smoking Barrels"
2572409,The Deer Hunter
2572409,28 Days Later
2572690,Beaches
2572690,Cocoon
2572690,Fried Green Tomatoes
2572942,Singin' in the Rain
2572942,Swimming Pool
2572942,Spirited Away
2572962,Taking Lives
2572962,Taxi
2572962,Beaches
2573015,Harold and Kumar Go to White Castle
2573015,"Lock, Stock and Two Smoking Barrels"
2573015,Garden State
2573207,Along Came Polly
2573207,Look Who's Talking Too
2573207,Taking Lives
2573288,A Streetcar Named Desire
2573288,Seven Samurai
2573288,Talk to Her
2573323,The Mummy
2573323,The Last Samurai
2573323,Dawn of the Dead
2573419,The Hand that Rocks the Cradle
2573419,Casino: 10th Anniversary Edition
2573419,Don't Say a Word
2573464,Taking Lives
2573464,Coach Carter
2573464,Secondhand Lions
2573509,A Man Apart
2573509,Blade: Trinity
2573509,A Cinderella Story
2573624,A Nightmare on Elm Street
2573624,Ace Ventura: When Nature Calls
2573624,Goldfinger
2573701,Bram Stoker's Dracula
2573701,Fear and Loathing in Las Vegas
2573701,Clerks
2574102,Brother Bear (Theatrical Widescreen Version)
2574102,The Emperor's New Groove
2574102,Look Who's Talking Too
2574126,Frida
2574126,The King and I
2574126,Whale Rider
2574128,Brother Bear (Theatrical Widescreen Version)
2574128,Look Who's Talking
2574128,Dr. Dolittle 2
2574175,Look Who's Talking
2574175,Blade: Trinity
2574175,The Rundown
2574258,A Cinderella Story
2574258,Exit Wounds
2574258,Look Who's Talking Too
2574484,The Maltese Falcon
2574484,Network
2574484,North by Northwest
2574990,The Emperor's New Groove
2574990,Aladdin: Platinum Edition
2574990,A Cinderella Story
2575011,Flatliners
2575011,Casino: 10th Anniversary Edition
2575011,Don't Say a Word
2575145,Hostage
2575145,Taking Lives
2575145,Barbershop
2575175,Clerks
2575175,Kill Bill: Vol. 2
2575175,"Lock, Stock and Two Smoking Barrels"
2575319,Freaky Friday
2575319,Look Who's Talking Too
2575319,Dangerous Minds
2575367,50 First Dates
2575367,American Wedding
2575367,Patch Adams
2575399,Brother Bear (Theatrical Widescreen Version)
2575399,The Emperor's New Groove
2575399,The Lion King: Special Edition
2575417,The Maltese Falcon
2575417,Seven Samurai
2575417,Network
2575825,Taking Lives
2575825,Coach Carter
2575825,Secondhand Lions
2575940,Sleepy Hollow
2575940,Stargate
2575940,The Bourne Supremacy
2575999,Brother Bear (Theatrical Widescreen Version)
2575999,The Emperor's New Groove
2575999,The Lion King: Special Edition
2576015,Fear and Loathing in Las Vegas
2576015,The Deer Hunter
2576015,Boyz N the Hood
2576196,Batman Begins
2576196,Rush Hour 2
2576196,Aladdin: Platinum Edition
2576263,Look Who's Talking Too
2576263,Around the World in 80 Days
2576263,Sister Act 2: Back in the Habit
2576505,"Lock, Stock and Two Smoking Barrels"
2576505,Fear and Loathing in Las Vegas
2576505,Casino: 10th Anniversary Edition
2576537,Fear and Loathing in Las Vegas
2576537,The Deer Hunter
2576537,"The Godfather, Part II"
2576648,The Motorcycle Diaries
2576648,Talk to Her
2576648,Sex and the City: Season 4
2576843,Hostage
2576843,Ace Ventura: When Nature Calls
2576843,The Mask: Special Edition
2576875,Eternal Sunshine of the Spotless Mind
2576875,Bowling for Columbine
2576875,Clerks
2577383,Frida
2577383,Rabbit-Proof Fence
2577383,Talk to Her
2577397,The Maltese Falcon
2577397,Network
2577397,North by Northwest
2577467,Taking Lives
2577467,The Missing
2577467,The Italian Job
2577551,Garden State
2577551,The Life Aquatic with Steve Zissou
2577551,Sideways
2577597,Brother Bear (Theatrical Widescreen Version)
2577597,Look Who's Talking Too
2577597,The Pacifier
2577654,Coach Carter
2577654,Pay It Forward
2577654,50 First Dates
2577726,Casino: 10th Anniversary Edition
2577726,The Deer Hunter
2577726,Bottle Rocket
2577867,The Hand that Rocks the Cradle
2577867,Brother Bear (Theatrical Widescreen Version)
2577867,Robin Hood: Prince of Thieves
2577882,Eternal Sunshine of the Spotless Mind
2577882,Being John Malkovich
2577882,Chasing Amy
2577898,Being John Malkovich
2577898,Garden State
2577898,Sideways
2577960,Look Who's Talking Too
2577960,The Pacifier
2577960,Uptown Girls
2578120,Coach Carter
2578120,Sleepless in Seattle
2578120,Ghost
2578541,Secondhand Lions
2578541,Along Came Polly
2578541,Taxi
2578697,The Pacifier
2578697,Hostage
2578697,Hook
2578732,Clerks
2578732,"Lock, Stock and Two Smoking Barrels"
